State,Lat,Long,Sector,Source,Year,Value
West Virginia,39,-80.5,Transportation,Natural Gas,1988,0.754
West Virginia,39,-80.5,Transportation,Natural Gas,1989,0.643
West Virginia,39,-80.5,Transportation,Natural Gas,1990,0.494
West Virginia,39,-80.5,Transportation,Natural Gas,1991,0.473
West Virginia,39,-80.5,Transportation,Natural Gas,1992,0.944
West Virginia,39,-80.5,Transportation,Natural Gas,1993,1.201
West Virginia,39,-80.5,Transportation,Natural Gas,1994,1.705
West Virginia,39,-80.5,Transportation,Natural Gas,1995,1.491
West Virginia,39,-80.5,Transportation,Natural Gas,1996,1.833
West Virginia,39,-80.5,Transportation,Natural Gas,1997,1.838
West Virginia,39,-80.5,Transportation,Natural Gas,1998,1.749
West Virginia,39,-80.5,Transportation,Natural Gas,1999,1.68
West Virginia,39,-80.5,Transportation,Natural Gas,2000,1.857
West Virginia,39,-80.5,Transportation,Natural Gas,2001,1.726
West Virginia,39,-80.5,Transportation,Natural Gas,2002,1.914
West Virginia,39,-80.5,Transportation,Natural Gas,2003,1.043
West Virginia,39,-80.5,Transportation,Natural Gas,2004,1.069
West Virginia,39,-80.5,Transportation,Natural Gas,2005,1.116
West Virginia,39,-80.5,Transportation,Natural Gas,2006,1.124
West Virginia,39,-80.5,Transportation,Natural Gas,2007,1.19
West Virginia,39,-80.5,Transportation,Natural Gas,2008,1.042
West Virginia,39,-80.5,Transportation,Natural Gas,2009,1.271
West Virginia,39,-80.5,Transportation,Natural Gas,2010,1.233
West Virginia,39,-80.5,Transportation,Natural Gas,2011,1.234
West Virginia,39,-80.5,Transportation,Natural Gas,2012,1.83
West Virginia,39,-80.5,Transportation,Natural Gas,2013,1.69
West Virginia,39,-80.5,Transportation,Natural Gas,2014,1.696
West Virginia,39,-80.5,Transportation,Natural Gas,2015,1.697
West Virginia,39,-80.5,Transportation,Natural Gas,2016,1.186
West Virginia,39,-80.5,Transportation,Natural Gas,2017,1.11
West Virginia,39,-80.5,Transportation,Natural Gas,2018,1.117
West Virginia,39,-80.5,Electric,Coal,1980,64.848
West Virginia,39,-80.5,Electric,Coal,1981,68.438
West Virginia,39,-80.5,Electric,Coal,1982,63.844
West Virginia,39,-80.5,Electric,Coal,1983,67.297
West Virginia,39,-80.5,Electric,Coal,1984,72.002
West Virginia,39,-80.5,Electric,Coal,1985,73.226
West Virginia,39,-80.5,Electric,Coal,1986,71.994
West Virginia,39,-80.5,Electric,Coal,1987,71.58
West Virginia,39,-80.5,Electric,Coal,1988,74.436
West Virginia,39,-80.5,Electric,Coal,1989,75.914
West Virginia,39,-80.5,Electric,Coal,1990,70.878
West Virginia,39,-80.5,Electric,Coal,1991,65.882
West Virginia,39,-80.5,Electric,Coal,1992,67.75
West Virginia,39,-80.5,Electric,Coal,1993,67.556
West Virginia,39,-80.5,Electric,Coal,1994,73.725
West Virginia,39,-80.5,Electric,Coal,1995,73.439
West Virginia,39,-80.5,Electric,Coal,1996,78.612
West Virginia,39,-80.5,Electric,Coal,1997,82.642
West Virginia,39,-80.5,Electric,Coal,1998,83.628
West Virginia,39,-80.5,Electric,Coal,1999,86.334
West Virginia,39,-80.5,Electric,Coal,2000,84.948
West Virginia,39,-80.5,Electric,Coal,2001,75.262
West Virginia,39,-80.5,Electric,Coal,2002,87.474
West Virginia,39,-80.5,Electric,Coal,2003,86.685
West Virginia,39,-80.5,Electric,Coal,2004,82.774
West Virginia,39,-80.5,Electric,Coal,2005,85.91
West Virginia,39,-80.5,Electric,Coal,2006,86.154
West Virginia,39,-80.5,Electric,Coal,2007,87.466
West Virginia,39,-80.5,Electric,Coal,2008,85.19
West Virginia,39,-80.5,Electric,Coal,2009,66.435
West Virginia,39,-80.5,Electric,Coal,2010,74.916
West Virginia,39,-80.5,Electric,Coal,2011,72.531
West Virginia,39,-80.5,Electric,Coal,2012,67.436
West Virginia,39,-80.5,Electric,Coal,2013,69.208
West Virginia,39,-80.5,Electric,Coal,2014,73.712
West Virginia,39,-80.5,Electric,Coal,2015,65.899
West Virginia,39,-80.5,Electric,Coal,2016,68.901
West Virginia,39,-80.5,Electric,Coal,2017,65.35
West Virginia,39,-80.5,Electric,Coal,2018,60.504
West Virginia,39,-80.5,Electric,Petroleum Products,1980,0.291
West Virginia,39,-80.5,Electric,Petroleum Products,1981,0.352
West Virginia,39,-80.5,Electric,Petroleum Products,1982,0.222
West Virginia,39,-80.5,Electric,Petroleum Products,1983,0.178
West Virginia,39,-80.5,Electric,Petroleum Products,1984,0.163
West Virginia,39,-80.5,Electric,Petroleum Products,1985,0.157
West Virginia,39,-80.5,Electric,Petroleum Products,1986,0.162
West Virginia,39,-80.5,Electric,Petroleum Products,1987,0.163
West Virginia,39,-80.5,Electric,Petroleum Products,1988,0.152
West Virginia,39,-80.5,Electric,Petroleum Products,1989,0.171
West Virginia,39,-80.5,Electric,Petroleum Products,1990,0.157
West Virginia,39,-80.5,Electric,Petroleum Products,1991,0.145
West Virginia,39,-80.5,Electric,Petroleum Products,1992,0.131
West Virginia,39,-80.5,Electric,Petroleum Products,1993,0.152
West Virginia,39,-80.5,Electric,Petroleum Products,1994,0.18
West Virginia,39,-80.5,Electric,Petroleum Products,1995,0.144
West Virginia,39,-80.5,Electric,Petroleum Products,1996,0.15
West Virginia,39,-80.5,Electric,Petroleum Products,1997,0.124
West Virginia,39,-80.5,Electric,Petroleum Products,1998,0.138
West Virginia,39,-80.5,Electric,Petroleum Products,1999,0.137
West Virginia,39,-80.5,Electric,Petroleum Products,2000,0.191
West Virginia,39,-80.5,Electric,Petroleum Products,2001,0.179
West Virginia,39,-80.5,Electric,Petroleum Products,2002,0.192
West Virginia,39,-80.5,Electric,Petroleum Products,2003,0.181
West Virginia,39,-80.5,Electric,Petroleum Products,2004,0.196
West Virginia,39,-80.5,Electric,Petroleum Products,2005,0.148
West Virginia,39,-80.5,Electric,Petroleum Products,2006,0.1
West Virginia,39,-80.5,Electric,Petroleum Products,2007,0.137
West Virginia,39,-80.5,Electric,Petroleum Products,2008,0.1
West Virginia,39,-80.5,Electric,Petroleum Products,2009,0.128
West Virginia,39,-80.5,Electric,Petroleum Products,2010,0.115
West Virginia,39,-80.5,Electric,Petroleum Products,2011,0.138
West Virginia,39,-80.5,Electric,Petroleum Products,2012,0.105
West Virginia,39,-80.5,Electric,Petroleum Products,2013,0.113
West Virginia,39,-80.5,Electric,Petroleum Products,2014,0.12
West Virginia,39,-80.5,Electric,Petroleum Products,2015,0.104
West Virginia,39,-80.5,Electric,Petroleum Products,2016,0.091
West Virginia,39,-80.5,Electric,Petroleum Products,2017,0.087
West Virginia,39,-80.5,Electric,Petroleum Products,2018,0.122
West Virginia,39,-80.5,Electric,Natural Gas,1980,0.003
West Virginia,39,-80.5,Electric,Natural Gas,1981,0.011
West Virginia,39,-80.5,Electric,Natural Gas,1982,0.007
West Virginia,39,-80.5,Electric,Natural Gas,1983,0.006
West Virginia,39,-80.5,Electric,Natural Gas,1984,0.006
West Virginia,39,-80.5,Electric,Natural Gas,1985,0.006
West Virginia,39,-80.5,Electric,Natural Gas,1986,0.016
West Virginia,39,-80.5,Electric,Natural Gas,1987,0.013
West Virginia,39,-80.5,Electric,Natural Gas,1988,0.004
West Virginia,39,-80.5,Electric,Natural Gas,1989,0.007
West Virginia,39,-80.5,Electric,Natural Gas,1990,0.007
West Virginia,39,-80.5,Electric,Natural Gas,1991,0.009
West Virginia,39,-80.5,Electric,Natural Gas,1992,0.031
West Virginia,39,-80.5,Electric,Natural Gas,1993,0.02
West Virginia,39,-80.5,Electric,Natural Gas,1994,0.03
West Virginia,39,-80.5,Electric,Natural Gas,1995,0.04
West Virginia,39,-80.5,Electric,Natural Gas,1996,0.017
West Virginia,39,-80.5,Electric,Natural Gas,1997,0.031
West Virginia,39,-80.5,Electric,Natural Gas,1998,0.027
West Virginia,39,-80.5,Electric,Natural Gas,1999,0.027
West Virginia,39,-80.5,Electric,Natural Gas,2000,0.028
West Virginia,39,-80.5,Electric,Natural Gas,2001,0.143
West Virginia,39,-80.5,Electric,Natural Gas,2002,0.104
West Virginia,39,-80.5,Electric,Natural Gas,2003,0.117
West Virginia,39,-80.5,Electric,Natural Gas,2004,0.079
West Virginia,39,-80.5,Electric,Natural Gas,2005,0.126
West Virginia,39,-80.5,Electric,Natural Gas,2006,0.203
West Virginia,39,-80.5,Electric,Natural Gas,2007,0.212
West Virginia,39,-80.5,Electric,Natural Gas,2008,0.105
West Virginia,39,-80.5,Electric,Natural Gas,2009,0.062
West Virginia,39,-80.5,Electric,Natural Gas,2010,0.082
West Virginia,39,-80.5,Electric,Natural Gas,2011,0.142
West Virginia,39,-80.5,Electric,Natural Gas,2012,0.13
West Virginia,39,-80.5,Electric,Natural Gas,2013,0.157
West Virginia,39,-80.5,Electric,Natural Gas,2014,0.371
West Virginia,39,-80.5,Electric,Natural Gas,2015,0.749
West Virginia,39,-80.5,Electric,Natural Gas,2016,0.578
West Virginia,39,-80.5,Electric,Natural Gas,2017,0.594
West Virginia,39,-80.5,Electric,Natural Gas,2018,0.612
Washington,47.751076,-120.740135,Residential,Coal,1980,0.074
Washington,47.751076,-120.740135,Residential,Coal,1981,0.048
Washington,47.751076,-120.740135,Residential,Coal,1982,0.063
Washington,47.751076,-120.740135,Residential,Coal,1983,0.076
Washington,47.751076,-120.740135,Residential,Coal,1984,0.086
Washington,47.751076,-120.740135,Residential,Coal,1985,0.106
Washington,47.751076,-120.740135,Residential,Coal,1986,0.043
Washington,47.751076,-120.740135,Residential,Coal,1987,0.026
Washington,47.751076,-120.740135,Residential,Coal,1988,0.053
Washington,47.751076,-120.740135,Residential,Coal,1989,0.04
Washington,47.751076,-120.740135,Residential,Coal,1990,0.028
Washington,47.751076,-120.740135,Residential,Coal,1991,0.031
Washington,47.751076,-120.740135,Residential,Coal,1992,0.035
Washington,47.751076,-120.740135,Residential,Coal,1993,0.044
Washington,47.751076,-120.740135,Residential,Coal,1994,0.028
Washington,47.751076,-120.740135,Residential,Coal,1995,0.022
Washington,47.751076,-120.740135,Residential,Coal,1996,0.006
Washington,47.751076,-120.740135,Residential,Coal,1997,0.005
Washington,47.751076,-120.740135,Residential,Coal,1998,0.004
Washington,47.751076,-120.740135,Residential,Coal,1999,0.005
Washington,47.751076,-120.740135,Residential,Coal,2000,0.005
Washington,47.751076,-120.740135,Residential,Coal,2001,0.005
Washington,47.751076,-120.740135,Residential,Coal,2002,0.006
Washington,47.751076,-120.740135,Residential,Coal,2003,0.008
Washington,47.751076,-120.740135,Residential,Coal,2004,0.005
Washington,47.751076,-120.740135,Residential,Coal,2005,0
Washington,47.751076,-120.740135,Residential,Coal,2006,0
Washington,47.751076,-120.740135,Residential,Coal,2007,0
Washington,47.751076,-120.740135,Residential,Coal,2008,0
Washington,47.751076,-120.740135,Residential,Coal,2009,0
Washington,47.751076,-120.740135,Residential,Coal,2010,0
Washington,47.751076,-120.740135,Residential,Coal,2011,0
Washington,47.751076,-120.740135,Residential,Coal,2012,0
Washington,47.751076,-120.740135,Residential,Coal,2013,0
Washington,47.751076,-120.740135,Residential,Coal,2014,0
Washington,47.751076,-120.740135,Residential,Coal,2015,0
Washington,47.751076,-120.740135,Residential,Coal,2016,0
Washington,47.751076,-120.740135,Residential,Coal,2017,0
Washington,47.751076,-120.740135,Residential,Coal,2018,0
Washington,47.751076,-120.740135,Residential,Petroleum Products,1980,1.624
Washington,47.751076,-120.740135,Residential,Petroleum Products,1981,1.649
Washington,47.751076,-120.740135,Residential,Petroleum Products,1982,1.567
Washington,47.751076,-120.740135,Residential,Petroleum Products,1983,1.348
Washington,47.751076,-120.740135,Residential,Petroleum Products,1984,1.478
Washington,47.751076,-120.740135,Residential,Petroleum Products,1985,1.44
Washington,47.751076,-120.740135,Residential,Petroleum Products,1986,1.444
Washington,47.751076,-120.740135,Residential,Petroleum Products,1987,1.259
Washington,47.751076,-120.740135,Residential,Petroleum Products,1988,1.342
Washington,47.751076,-120.740135,Residential,Petroleum Products,1989,1.341
Washington,47.751076,-120.740135,Residential,Petroleum Products,1990,1.306
Washington,47.751076,-120.740135,Residential,Petroleum Products,1991,1.269
Washington,47.751076,-120.740135,Residential,Petroleum Products,1992,1.095
Washington,47.751076,-120.740135,Residential,Petroleum Products,1993,1.181
Washington,47.751076,-120.740135,Residential,Petroleum Products,1994,1.24
Washington,47.751076,-120.740135,Residential,Petroleum Products,1995,1.163
Washington,47.751076,-120.740135,Residential,Petroleum Products,1996,1.262
Washington,47.751076,-120.740135,Residential,Petroleum Products,1997,1.377
Washington,47.751076,-120.740135,Residential,Petroleum Products,1998,1.283
Washington,47.751076,-120.740135,Residential,Petroleum Products,1999,1.286
Washington,47.751076,-120.740135,Residential,Petroleum Products,2000,1.225
Washington,47.751076,-120.740135,Residential,Petroleum Products,2001,1.349
Washington,47.751076,-120.740135,Residential,Petroleum Products,2002,1.505
Washington,47.751076,-120.740135,Residential,Petroleum Products,2003,1.064
Washington,47.751076,-120.740135,Residential,Petroleum Products,2004,1.014
Washington,47.751076,-120.740135,Residential,Petroleum Products,2005,1.009
Washington,47.751076,-120.740135,Residential,Petroleum Products,2006,0.959
Washington,47.751076,-120.740135,Residential,Petroleum Products,2007,0.876
Washington,47.751076,-120.740135,Residential,Petroleum Products,2008,0.968
Washington,47.751076,-120.740135,Residential,Petroleum Products,2009,1.014
Washington,47.751076,-120.740135,Residential,Petroleum Products,2010,0.969
Washington,47.751076,-120.740135,Residential,Petroleum Products,2011,0.933
Washington,47.751076,-120.740135,Residential,Petroleum Products,2012,0.697
Washington,47.751076,-120.740135,Residential,Petroleum Products,2013,0.69
Washington,47.751076,-120.740135,Residential,Petroleum Products,2014,0.694
Washington,47.751076,-120.740135,Residential,Petroleum Products,2015,0.623
Washington,47.751076,-120.740135,Residential,Petroleum Products,2016,0.712
Washington,47.751076,-120.740135,Residential,Petroleum Products,2017,0.897
Washington,47.751076,-120.740135,Residential,Petroleum Products,2018,0.792
Washington,47.751076,-120.740135,Residential,Natural Gas,1980,1.66
Washington,47.751076,-120.740135,Residential,Natural Gas,1981,1.496
Washington,47.751076,-120.740135,Residential,Natural Gas,1982,1.628
Washington,47.751076,-120.740135,Residential,Natural Gas,1983,1.439
Washington,47.751076,-120.740135,Residential,Natural Gas,1984,1.621
Washington,47.751076,-120.740135,Residential,Natural Gas,1985,1.821
Washington,47.751076,-120.740135,Residential,Natural Gas,1986,1.65
Washington,47.751076,-120.740135,Residential,Natural Gas,1987,1.633
Washington,47.751076,-120.740135,Residential,Natural Gas,1988,1.904
Washington,47.751076,-120.740135,Residential,Natural Gas,1989,2.101
Washington,47.751076,-120.740135,Residential,Natural Gas,1990,2.205
Washington,47.751076,-120.740135,Residential,Natural Gas,1991,2.528
Washington,47.751076,-120.740135,Residential,Natural Gas,1992,2.359
Washington,47.751076,-120.740135,Residential,Natural Gas,1993,2.934
Washington,47.751076,-120.740135,Residential,Natural Gas,1994,2.941
Washington,47.751076,-120.740135,Residential,Natural Gas,1995,2.917
Washington,47.751076,-120.740135,Residential,Natural Gas,1996,3.454
Washington,47.751076,-120.740135,Residential,Natural Gas,1997,3.44
Washington,47.751076,-120.740135,Residential,Natural Gas,1998,3.439
Washington,47.751076,-120.740135,Residential,Natural Gas,1999,4.009
Washington,47.751076,-120.740135,Residential,Natural Gas,2000,3.97
Washington,47.751076,-120.740135,Residential,Natural Gas,2001,4.635
Washington,47.751076,-120.740135,Residential,Natural Gas,2002,4.007
Washington,47.751076,-120.740135,Residential,Natural Gas,2003,3.872
Washington,47.751076,-120.740135,Residential,Natural Gas,2004,3.868
Washington,47.751076,-120.740135,Residential,Natural Gas,2005,4.022
Washington,47.751076,-120.740135,Residential,Natural Gas,2006,4.125
Washington,47.751076,-120.740135,Residential,Natural Gas,2007,4.361
Washington,47.751076,-120.740135,Residential,Natural Gas,2008,4.619
Washington,47.751076,-120.740135,Residential,Natural Gas,2009,4.599
Washington,47.751076,-120.740135,Residential,Natural Gas,2010,4.14
Washington,47.751076,-120.740135,Residential,Natural Gas,2011,4.663
Washington,47.751076,-120.740135,Residential,Natural Gas,2012,4.363
Washington,47.751076,-120.740135,Residential,Natural Gas,2013,4.57
Washington,47.751076,-120.740135,Residential,Natural Gas,2014,4.364
Washington,47.751076,-120.740135,Residential,Natural Gas,2015,4.058
Washington,47.751076,-120.740135,Residential,Natural Gas,2016,4.368
Washington,47.751076,-120.740135,Residential,Natural Gas,2017,5.215
Washington,47.751076,-120.740135,Residential,Natural Gas,2018,4.818
Washington,47.751076,-120.740135,Commercial,Coal,1980,0.27
Washington,47.751076,-120.740135,Commercial,Coal,1981,0.213
Washington,47.751076,-120.740135,Commercial,Coal,1982,0.298
Washington,47.751076,-120.740135,Commercial,Coal,1983,0.392
Washington,47.751076,-120.740135,Commercial,Coal,1984,0.36
Washington,47.751076,-120.740135,Commercial,Coal,1985,0.368
Washington,47.751076,-120.740135,Commercial,Coal,1986,0.141
Washington,47.751076,-120.740135,Commercial,Coal,1987,0.084
Washington,47.751076,-120.740135,Commercial,Coal,1988,0.186
Washington,47.751076,-120.740135,Commercial,Coal,1989,0.146
Washington,47.751076,-120.740135,Commercial,Coal,1990,0.107
Washington,47.751076,-120.740135,Commercial,Coal,1991,0.138
Washington,47.751076,-120.740135,Commercial,Coal,1992,0.156
Washington,47.751076,-120.740135,Commercial,Coal,1993,0.197
Washington,47.751076,-120.740135,Commercial,Coal,1994,0.154
Washington,47.751076,-120.740135,Commercial,Coal,1995,0.144
Washington,47.751076,-120.740135,Commercial,Coal,1996,0.045
Washington,47.751076,-120.740135,Commercial,Coal,1997,0.041
Washington,47.751076,-120.740135,Commercial,Coal,1998,0.031
Washington,47.751076,-120.740135,Commercial,Coal,1999,0.036
Washington,47.751076,-120.740135,Commercial,Coal,2000,0.043
Washington,47.751076,-120.740135,Commercial,Coal,2001,0.043
Washington,47.751076,-120.740135,Commercial,Coal,2002,0.045
Washington,47.751076,-120.740135,Commercial,Coal,2003,0.05
Washington,47.751076,-120.740135,Commercial,Coal,2004,0.046
Washington,47.751076,-120.740135,Commercial,Coal,2005,0
Washington,47.751076,-120.740135,Commercial,Coal,2006,0
Washington,47.751076,-120.740135,Commercial,Coal,2007,0
Washington,47.751076,-120.740135,Commercial,Coal,2008,0
Washington,47.751076,-120.740135,Commercial,Coal,2009,0
Washington,47.751076,-120.740135,Commercial,Coal,2010,0
Washington,47.751076,-120.740135,Commercial,Coal,2011,0
Washington,47.751076,-120.740135,Commercial,Coal,2012,0
Washington,47.751076,-120.740135,Commercial,Coal,2013,0
Washington,47.751076,-120.740135,Commercial,Coal,2014,0
